Car_BC::sub_4417F0,0x4417f0,0x417f0,0x8
Car_BC::sub_441800,0x441800,0x41800,0x96
Car_BC::sub_4418A0,0x4418a0,0x418a0,0xd
Car_BC::sub_4418B0,0x4418b0,0x418b0,0x15
Car_BC::sub_4418D0,0x4418d0,0x418d0,0x8c
nullsub_97,0x441990,0x41990,0x1
nullsub_98,0x4419d0,0x419d0,0x1
Car_BC::AllocCarPhysics_4419E0,0x4419e0,0x419e0,0x24
Car_BC::DeAllocateCarPhysics_441A10,0x441a10,0x41a10,0x26
Car_BC::sub_441A40,0x441a40,0x41a40,0x21
Car_BC::sub_441A70,0x441a70,0x41a70,0x8c
Car_BC::sub_441B00,0x441b00,0x41b00,0x20
Car_BC::sub_441B20,0x441b20,0x41b20,0x24
Car_BC::sub_441B50,0x441b50,0x41b50,0xa1
Car_BC::sub_441C00,0x441c00,0x41c00,0x132
Car_BC::sub_441D40,0x441d40,0x41d40,0x12b
Car_BC::sub_441E70,0x441e70,0x41e70,0x2f4
Car_BC::sub_442170,0x442170,0x42170,0x20
Car_BC::sub_442190,0x442190,0x42190,0x1f
Car_BC::sub_4421B0,0x4421b0,0x421b0,0x1f
Car_BC::sub_442200,0x442200,0x42200,0x68
Car_BC::sub_442310,0x442310,0x42310,0x12c
Car_BC::sub_4424C0,0x4424c0,0x424c0,0x4d
Car_BC::sub_442520,0x442520,0x42520,0xa9
Car_BC::sub_4425D0,0x4425d0,0x425d0,0xf6
Car_BC::sub_4426D0,0x4426d0,0x426d0,0x47
Car_BC::sub_442760,0x442760,0x42760,0x3b
Car_BC::sub_4427A0,0x4427a0,0x427a0,0x64
Car_BC::sub_442810,0x442810,0x42810,0x2b1
Fix16::sub_442AD0,0x442ad0,0x42ad0,0x1ad
Fix16::sub_442C80,0x442c80,0x42c80,0x27
Fix16::Divide_442CB0,0x442cb0,0x42cb0,0x5c
Car_BC::sub_442D10,0x442d10,0x42d10,0x55
Car_BC::sub_442D70,0x442d70,0x42d70,0x3a1
Car_BC::sub_443130,0x443130,0x43130,0x35
Car_BC::PoolUpdate,0x443170,0x43170,0x1b5
Car_BC::sub_443330,0x443330,0x43330,0x2e
Car_BC::sub_443360,0x443360,0x43360,0x205
sub_443580,0x443580,0x43580,0x1c
Car_BC::sub_4435A0,0x4435a0,0x435a0,0x5
Car_BC::sub_4435B0,0x4435b0,0x435b0,0x3b
Car_BC::sub_4435F0,0x4435f0,0x435f0,0x83
Car_BC::sub_443710,0x443710,0x43710,0x1a9
Car_BC:sub_4438C0,0x4438c0,0x438c0,0x178
sub_443A50,0x443a50,0x43a50,0x44
sub_443AB0,0x443ab0,0x43ab0,0x29
Car_BC::ResprayOrChangePlates,0x443ae0,0x43ae0,0xe4
Car_BC::ResprayOrCleanPlates,0x443bd0,0x43bd0,0x66
Car_BC::sub_443C40,0x443c40,0x43c40,0x63
sub_443CB0,0x443cb0,0x43cb0,0x3a
Car_BC::sub_443D00,0x443d00,0x43d00,0x65
Car_BC::IncrementCarStats_443D70,0x443d70,0x43d70,0x28
Car_BC::IncrementAllocatedCarType_443DA0,0x443da0,0x43da0,0x7a
Car_BC::sub_443E50,0x443e50,0x43e50,0x2c
Car_BC::sub_443E80,0x443e80,0x43e80,0x2c
Car_BC::sub_443EB0,0x443eb0,0x43eb0,0x25
Car_BC::sub_443EE0,0x443ee0,0x43ee0,0x25
Car_BC::sub_443F30,0x443f30,0x43f30,0x77
Car_BC::sub_444020,0x444020,0x44020,0x20
Car_BC::sub_444090,0x444090,0x44090,0x42
Car_BC::sub_4441B0,0x4441b0,0x441b0,0x165
Car_BC::sub_444490,0x444490,0x44490,0xd1
Car_BC::sub_4446E0,0x4446e0,0x446e0,0x40
Car_BC::PoolDeallocate,0x4447d0,0x447d0,0x84
Car_BC::ctor_444860,0x444860,0x44860,0xf3
Car_BC::dtor_444960,0x444960,0x44960,0x1e
Car_6C::sub_444980,0x444980,0x44980,0x12e
Car_6C::sub_444AB0,0x444ab0,0x44ab0,0x224
sub_444CE0,0x444ce0,0x44ce0,0x5
Car_6C::sub_444CF0,0x444cf0,0x44cf0,0x14f
sub_444E40,0x444e40,0x44e40,0x133
Car_6C::sub_444F80,0x444f80,0x44f80,0x20
Car_6C::GetNearestCarFromCoord_444FA0,0x444fa0,0x44fa0,0x20
sub_444FC0,0x444fc0,0x44fc0,0x214
sub_4451E0,0x4451e0,0x451e0,0x30
sub_445210,0x445210,0x45210,0x146
sub_445360,0x445360,0x45360,0x76
sub_4453E0,0x4453e0,0x453e0,0x4ac
Car_6C::sub_4458B0,0x4458b0,0x458b0,0x5e0
sub_445EC0,0x445ec0,0x45ec0,0x2f3
Car_6C::SpawnCarAt_446230,0x446230,0x46230,0x2fd
Car_6C::sub_446530,0x446530,0x46530,0x184
Car_6C::sub_4466C0,0x4466c0,0x466c0,0x47
Car_BC::sub_446730,0x446730,0x46730,0x2e
Car_6C::sub_446760,0x446760,0x46760,0x2c
Car_6C::CarsService_446790,0x446790,0x46790,0xd1
Car_6C::sub_446870,0x446870,0x46870,0x97
Car_6C::sub_446930,0x446930,0x46930,0x97
Car_6C::ctor_4469F0,0x4469f0,0x469f0,0x3d0
Car_6C::dtor_446DC0,0x446dc0,0x46dc0,0x11b
CarPhysics_B0::dtor_446EE0,0x446ee0,0x46ee0,0x43
sub_447010,0x447010,0x47010,0x1c
nullsub_99,0x447170,0x47170,0x1
nullsub_100,0x447200,0x47200,0x1
nullsub_101,0x447250,0x47250,0x1
Car_Door_10::ctor_447330,0x447330,0x47330,0x17
Car_Door_10::dtor_447350,0x447350,0x47350,0x8
Car_BC::sub_447360,0x447360,0x47360,0xa5
sub_447640,0x447640,0x47640,0xa
sub_447650,0x447650,0x47650,0x92
Car_78::sub_4476F0,0x4476f0,0x476f0,0x17
Car_78::sub_447710,0x447710,0x47710,0x250
Car_78::sub_447970,0x447970,0x47970,0x317
Car_78::sub_447CA0,0x447ca0,0x47ca0,0x95
Car_78::sub_447D40,0x447d40,0x47d40,0x515
Car_78::sub_448270,0x448270,0x48270,0x3a
Car_78::sub_4482C0,0x4482c0,0x482c0,0x490
Car_78::sub_448770,0x448770,0x48770,0x559
Car_78::sub_448CE0,0x448ce0,0x48ce0,0xd23
Car_78::sub_44A1F0,0x44a1f0,0x4a1f0,0x82d
Car_78::sub_44AF00,0x44af00,0x4af00,0xb31
Car_78::sub_44D1D0,0x44d1d0,0x4d1d0,0xd65
Car_78::sub_44E0C0,0x44e0c0,0x4e0c0,0x472
Fix16::Max_44E540,0x44e540,0x4e540,0x1e
Car_78::sub_44E560,0x44e560,0x4e560,0x303c
Fix16::sub_451670,0x451670,0x51670,0x16
Fix16::sub_451690,0x451690,0x51690,0x16
Fix16::sub_4516B0,0x4516b0,0x516b0,0x34
sub_4516F0,0x4516f0,0x516f0,0x34
sub_451730,0x451730,0x51730,0x4b
nullsub_102,0x4517b0,0x517b0,0x1
nullsub_103,0x4517f0,0x517f0,0x1
Sprite::sub_451950,0x451950,0x51950,0x30
Car_78::sub_451980,0x451980,0x51980,0x5d7
Car_78::sub_451FA0,0x451fa0,0x51fa0,0x4d
Car_78::sub_451FF0,0x451ff0,0x51ff0,0x6d
Car_78::sub_452060,0x452060,0x52060,0x901
Map_0x370::get_block_452980,0x452980,0x52980,0x5d
Car_78::sub_452A20,0x452a20,0x52a20,0x3ca
Car_78::sub_452DF0,0x452df0,0x52df0,0x3d4
Car_78::sub_453470,0x453470,0x53470,0x111
Car_78::sub_453590,0x453590,0x53590,0x98
Car_78::sub_4537D0,0x4537d0,0x537d0,0x56
Car_78::sub_4538B0,0x4538b0,0x538b0,0x21
Car_78::sub_453990,0x453990,0x53990,0x11
Car_78::sub_4539B0,0x4539b0,0x539b0,0x1b
Car_78::sub_4539D0,0x4539d0,0x539d0,0x70
Car_78::sub_453A40,0x453a40,0x53a40,0x156
Car_78::sub_453BB0,0x453bb0,0x53bb0,0x34
Car_78::sub_453BF0,0x453bf0,0x53bf0,0x9
Car_78::sub_453C00,0x453c00,0x53c00,0xaf
Car_78::ctor_453CB0,0x453cb0,0x53cb0,0xce
Car_78::sub_453D80,0x453d80,0x53d80,0xc8
sub_453F50,0x453f50,0x53f50,0x1c
sub_453F70,0x453f70,0x53f70,0x1c
sub_453F90,0x453f90,0x53f90,0x1b
nullsub_104,0x454170,0x54170,0x1
nullsub_105,0x4541c0,0x541c0,0x1
CarInfo_2C::sub_4542A0,0x4542a0,0x542a0,0x16f
sub_454410,0x454410,0x54410,0x26e
CarInfo_48::sub_454680,0x454680,0x54680,0x22
CarInfo_808::GetModelPhysicsFromIdx_4546B0,0x4546b0,0x546b0,0x13
CarInfo_808::sub_4546D0,0x4546d0,0x546d0,0x16f
CarInfo_808::sub_454840,0x454840,0x54840,0xf
CarInfo_808::sub_454850,0x454850,0x54850,0xe3
dtor_454940,0x454940,0x54940,0x54
CarInfo_2C::ctor_4549A0,0x4549a0,0x549a0,0x3
CarInfo_2C::dtor_4549B0,0x4549b0,0x549b0,0x1
CarInfo_808::sub_4549C0,0x4549c0,0x549c0,0x36
CarInfo_808::sub_454A00,0x454a00,0x54a00,0x44
CarInfo_808::sub_454A50,0x454a50,0x54a50,0x26
CarInfo_808::sub_454A80,0x454a80,0x54a80,0x16
CarInfo_808::sub_454AA0,0x454aa0,0x54aa0,0x55
CarInfo_808::ctor_454B00,0x454b00,0x54b00,0x1a
CarInfo_808::dtor_454B20,0x454b20,0x54b20,0x5
nullsub_106,0x4570a0,0x570a0,0x1
nullsub_107,0x4570e0,0x570e0,0x1
nullsub_108,0x457890,0x57890,0x1
nullsub_109,0x4578e0,0x578e0,0x1
Taxi_4::sub_457BA0,0x457ba0,0x57ba0,0x1f
Taxi_4::sub_457BC0,0x457bc0,0x57bc0,0x2d
Taxi_4::sub_457BF0,0x457bf0,0x57bf0,0x9e
nullsub_110,0x45a200,0x5a200,0x1
nullsub_111,0x45a240,0x5a240,0x1
nullsub_112,0x45abd0,0x5abd0,0x1
nullsub_113,0x45ac20,0x5ac20,0x1
sub_45AE40,0x45ae40,0x5ae40,0x25
Ped::ctor_45AE70,0x45ae70,0x5ae70,0x81
Ped::dtor_45AF00,0x45af00,0x5af00,0xb8
Ped::sub_45AFC0,0x45afc0,0x5afc0,0x47b
Ped::PoolAllocate,0x45b440,0x5b440,0x72
Ped::sub_45B4E0,0x45b4e0,0x5b4e0,0x23
Ped::sub_45B520,0x45b520,0x5b520,0x28
Ped::sub_45B550,0x45b550,0x5b550,0x8
Ped::sub_45B560,0x45b560,0x5b560,0x2c
Ped::sub_45B590,0x45b590,0x5b590,0x1b
Ped::CopyStatsFromPed_45B5B0,0x45b5b0,0x5b5b0,0x636
Ped::sub_45BBF0,0x45bbf0,0x5bbf0,0x1a
Ped::TeleportToCoord_45BC10,0x45bc10,0x5bc10,0x53
Ped::sub_45BC70,0x45bc70,0x5bc70,0xab
Ped::sub_45BD20,0x45bd20,0x5bd20,0x101
Ped::sub_45BE30,0x45be30,0x5be30,0x38
Ped::SetOnFire,0x45be70,0x5be70,0x1e
Ped::PutOutFire,0x45be90,0x5be90,0x2a
Ped::ManageBurning_45BEC0,0x45bec0,0x5bec0,0xe2
Ped::DrawFlamesAndStartScreamTimer,0x45bfb0,0x5bfb0,0x1c
Ped::SetInvisible,0x45bfd0,0x5bfd0,0xf
Ped::SetVisible,0x45bfe0,0x5bfe0,0x26
Ped::sub_45C010,0x45c010,0x5c010,0x21
Ped::SetInvulnerable,0x45c040,0x5c040,0xe
Ped::sub_45C050,0x45c050,0x5c050,0x1e
Ped::sub_45C070,0x45c070,0x5c070,0x20
Ped::RestoreCarOrPedHealth,0x45c090,0x5c090,0x24
Ped::sub_45C0C0,0x45c0c0,0x5c0c0,0x231
Ped::sub_45C310,0x45c310,0x5c310,0x31
Ped::RespawnPed_45C350,0x45c350,0x5c350,0xb4
Ped::sub_45C410,0x45c410,0x5c410,0x99
Ped::sub_45C4B0,0x45c4b0,0x5c4b0,0x2b
Fix16::FromInt_45C4E0,0x45c4e0,0x5c4e0,0x14
Ped::sub_45C500,0x45c500,0x5c500,0x35
Ped::sub_45C540,0x45c540,0x5c540,0x5f
Ped::sub_45C5A0,0x45c5a0,0x5c5a0,0x19
Ped::sub_45C5C0,0x45c5c0,0x5c5c0,0x82
sub_45C650,0x45c650,0x5c650,0x8f
Ped::SpawnPedInCar_45C730,0x45c730,0x5c730,0x64
Ped::EnterCarAsDriver,0x45c7a0,0x5c7a0,0x42
Ped::sub_45C7F0,0x45c7f0,0x5c7f0,0x38
Ped::sub_45C830,0x45c830,0x5c830,0xc9
Ped::sub_45C900,0x45c900,0x5c900,0x14
Ped::sub_45C920,0x45c920,0x5c920,0x40
Ped::GetRotation,0x45c960,0x5c960,0x43
Ped::sub_45C9B0,0x45c9b0,0x5c9b0,0x12
Ped::sub_45C9D0,0x45c9d0,0x5c9d0,0xcf
Ped::sub_45CAA0,0x45caa0,0x5caa0,0x206
Ped::TakeDamage,0x45ce50,0x5ce50,0x4e
Ped::sub_45CF20,0x45cf20,0x5cf20,0x2f
sub_45CF90,0x45cf90,0x5cf90,0x29
Ped::sub_45D000,0x45d000,0x5d000,0x7c9
Ped::AddWeaponWithAmmo_45DD30,0x45dd30,0x5dd30,0x8c
Ped::sub_45DE80,0x45de80,0x5de80,0xfc
Ped::sub_45E080,0x45e080,0x5e080,0x20a
Ped::sub_45E4A0,0x45e4a0,0x5e4a0,0x399
Ped::sub_45EA00,0x45ea00,0x5ea00,0x152
Ped::Deallocate_45EB60,0x45eb60,0x5eb60,0x217
Ped::sub_45EDC0,0x45edc0,0x5edc0,0x1b
Ped::sub_45EDE0,0x45ede0,0x5ede0,0x12
Ped::sub_45EE00,0x45ee00,0x5ee00,0x49
Ped::sub_45EE70,0x45ee70,0x5ee70,0x173
Ped::Mugger_AI_45F360,0x45f360,0x5f360,0x223
Ped::CarThief_AI_45FF60,0x45ff60,0x5ff60,0x38b
Ped::sub_460820,0x460820,0x60820,0x3ab
Ped::sub_461290,0x461290,0x61290,0x223
sub_4614E0,0x4614e0,0x614e0,0x42
Ped::sub_461530,0x461530,0x61530,0xf2
Ped::sub_461630,0x461630,0x61630,0x387
Ped::RoadBlockTank_AI_4619F0,0x4619f0,0x619f0,0x70
Ped::sub_461A60,0x461a60,0x61a60,0x498
Ped::Occupation_AI_461F20,0x461f20,0x61f20,0x2f1
Ped::sub_462280,0x462280,0x62280,0x198
nullsub_114,0x462450,0x62450,0x1
nullsub_115,0x462490,0x62490,0x1
Ped::sub_4624A0,0x4624a0,0x624a0,0x69
Ped::sub_462510,0x462510,0x62510,0x34
Ped::sub_462550,0x462550,0x62550,0x34
Ped::ForceDoNothing_462590,0x462590,0x62590,0x8d
Ped::sub_462620,0x462620,0x62620,0x86
Ped::sub_4626B0,0x4626b0,0x626b0,0x4b8
Ped::sub_462B80,0x462b80,0x62b80,0x19d
Ped::Update_462E70,0x462e70,0x62e70,0x455
Ped::sub_4632E0,0x4632e0,0x632e0,0x11
Ped::sub_463300,0x463300,0x63300,0xb7
Ped::sub_4633E0,0x4633e0,0x633e0,0x125
Ped::SetObjective,0x463570,0x63570,0x243
Ped::sub_463830,0x463830,0x63830,0x20e
Ped::sub_463AA0,0x463aa0,0x63aa0,0x3db
Marz_3::ctor_463F90,0x463f90,0x63f90,0xd
Marz_3::dtor_463FA0,0x463fa0,0x63fa0,0x1
Ped::sub_463FB0,0x463fb0,0x63fb0,0x38f
Ped::sub_4645B0,0x4645b0,0x645b0,0x8cf
Ped::Threat_Reaction_AI_465270,0x465270,0x65270,0x892
Ped::sub_465B20,0x465b20,0x65b20,0x1a2
Ped::sub_465CD0,0x465cd0,0x65cd0,0x2d
Ped::sub_465D00,0x465d00,0x65d00,0x48e
sub_4661F0,0x4661f0,0x661f0,0x907
sub_466B70,0x466b70,0x66b70,0x1c
Ped::sub_466B90,0x466b90,0x66b90,0x14
Ped::sub_466BB0,0x466bb0,0x66bb0,0x14
Ped::sub_466BD0,0x466bd0,0x66bd0,0x14
Ped::sub_466BF0,0x466bf0,0x66bf0,0x2c3
Ped::sub_466F40,0x466f40,0x66f40,0x14
Ped::sub_466F60,0x466f60,0x66f60,0x4b
Ped::sub_466FB0,0x466fb0,0x66fb0,0xbd
sub_467070,0x467070,0x67070,0x13
Ped::sub_467090,0x467090,0x67090,0x1e1
Ped::sub_467280,0x467280,0x67280,0x51
Ped::sub_4672E0,0x4672e0,0x672e0,0x5d7
Ped::sub_4678E0,0x4678e0,0x678e0,0x73
Ped::sub_467960,0x467960,0x67960,0x93
Ped::sub_467A20,0x467a20,0x67a20,0x66
nullsub_9,0x467ab0,0x67ab0,0x1
nullsub_10,0x467ac0,0x67ac0,0x1
Ped::sub_467AD0,0x467ad0,0x67ad0,0x71
Ped::sub_467BD0,0x467bd0,0x67bd0,0xa2
Ped::sub_467CA0,0x467ca0,0x67ca0,0x168
nullsub_11,0x467e10,0x67e10,0x1
Ped::sub_467E20,0x467e20,0x67e20,0x183
Ped::sub_467FB0,0x467fb0,0x67fb0,0x1b
Ped::sub_467FD0,0x467fd0,0x67fd0,0x6f
Ped::sub_468040,0x468040,0x68040,0x174
Ped::sub_4682A0,0x4682a0,0x682a0,0x28
Ped::sub_468310,0x468310,0x68310,0x23d
nullsub_116,0x4685f0,0x685f0,0x1
nullsub_117,0x468640,0x68640,0x1
Ped::sub_4686C0,0x4686c0,0x686c0,0xf7
Ped::sub_468820,0x468820,0x68820,0x10c
Ped::sub_468930,0x468930,0x68930,0xcf
Ped::sub_468A00,0x468a00,0x68a00,0x1c0
Ped::sub_468BD0,0x468bd0,0x68bd0,0x92
Ped::sub_468C70,0x468c70,0x68c70,0x16f
Ped::sub_468DE0,0x468de0,0x68de0,0x98
Ped::sub_468E80,0x468e80,0x68e80,0x18c
Ped::sub_469010,0x469010,0x69010,0x13
Ped::sub_469030,0x469030,0x69030,0x30
Ped::sub_469060,0x469060,0x69060,0xb1a
nullsub_12,0x469bc0,0x69bc0,0x1
Ped::sub_469BD0,0x469bd0,0x69bd0,0x1d
Ped::sub_469BF0,0x469bf0,0x69bf0,0x167
Ped::sub_469D60,0x469d60,0x69d60,0xa6
Ped::sub_469E10,0x469e10,0x69e10,0x12
Ped::sub_469E30,0x469e30,0x69e30,0x17
Ped::sub_469E50,0x469e50,0x69e50,0xdb
Ped::sub_469F30,0x469f30,0x69f30,0x8e
Ped::sub_469FC0,0x469fc0,0x69fc0,0x1a
Ped::sub_469FE0,0x469fe0,0x69fe0,0x1f7
nullsub_118,0x46a1e0,0x6a1e0,0x1
Ped::sub_46A1F0,0x46a1f0,0x6a1f0,0x9f
Ped::sub_46A290,0x46a290,0x6a290,0xb9
Ped::sub_46A350,0x46a350,0x6a350,0x1d2
Ped::sub_46A530,0x46a530,0x6a530,0xa3
Ped::sub_46A5E0,0x46a5e0,0x6a5e0,0xe8
Ped::sub_46A6D0,0x46a6d0,0x6a6d0,0xeb
Ped::sub_46A7C0,0x46a7c0,0x6a7c0,0x85
Ped::sub_46A850,0x46a850,0x6a850,0x9a
Ped::sub_46A8F0,0x46a8f0,0x6a8f0,0x72
Ped::sub_46A9C0,0x46a9c0,0x6a9c0,0x94
Ped::sub_46AAE0,0x46aae0,0x6aae0,0x66
Ped::sub_46AB50,0x46ab50,0x6ab50,0xc1
Ped::sub_46AC20,0x46ac20,0x6ac20,0x545
Ped::sub_46B170,0x46b170,0x6b170,0x178
Ped::sub_46B2F0,0x46b2f0,0x6b2f0,0x373
Ped::sub_46B670,0x46b670,0x6b670,0x6b7
Ped::sub_46BD30,0x46bd30,0x6bd30,0x12
Ped::sub_46BD50,0x46bd50,0x6bd50,0x63
Ped::sub_46BDC0,0x46bdc0,0x6bdc0,0x48e
Ped::sub_46C250,0x46c250,0x6c250,0x51d
Ped::sub_46C770,0x46c770,0x6c770,0x69
Ped::sub_46C7E0,0x46c7e0,0x6c7e0,0xbb
Ped::sub_46C8A0,0x46c8a0,0x6c8a0,0x6e
Ped::sub_46C910,0x46c910,0x6c910,0x99
Ped::sub_46C9B0,0x46c9b0,0x6c9b0,0xa9
Ped::sub_46CA60,0x46ca60,0x6ca60,0x1
Ped::sub_46CA70,0x46ca70,0x6ca70,0xbe
Ped::sub_46CB30,0x46cb30,0x6cb30,0x139
Ped::sub_46CC70,0x46cc70,0x6cc70,0x134
Ped::sub_46CDB0,0x46cdb0,0x6cdb0,0x139
Ped::sub_46CEF0,0x46cef0,0x6cef0,0x134
Ped::sub_46D030,0x46d030,0x6d030,0x6c
nullsub_14,0x46d0a0,0x6d0a0,0x1
Ped::sub_46D0B0,0x46d0b0,0x6d0b0,0x12
Ped::sub_46D0D0,0x46d0d0,0x6d0d0,0x16f
Ped::sub_46D240,0x46d240,0x6d240,0xbc
Ped::sub_46D300,0x46d300,0x6d300,0x15b
Ped::sub_46D460,0x46d460,0x6d460,0x6eb
Ped::sub_46DB60,0x46db60,0x6db60,0x8
Ped::sub_46DB70,0x46db70,0x6db70,0x8
Ped::sub_46DB80,0x46db80,0x6db80,0x8
sub_46DB90,0x46db90,0x6db90,0x1b6
sub_46DD50,0x46dd50,0x6dd50,0x1e
sub_46DD70,0x46dd70,0x6dd70,0x1df
Ped::sub_46DF50,0x46df50,0x6df50,0x1b
Ped::sub_46DF70,0x46df70,0x6df70,0xa5
Ped::sub_46E020,0x46e020,0x6e020,0x57
Ped::sub_46E080,0x46e080,0x6e080,0x17c
Ped::sub_46E200,0x46e200,0x6e200,0x165
IanTest_46E370,0x46e370,0x6e370,0xa
sub_46E380,0x46e380,0x6e380,0x7bf
PedManager::sub_46EB60,0x46eb60,0x6eb60,0x36d
Ped::get_wanted_star_count_46EF00,0x46ef00,0x6ef00,0x3c
Ped::set_wanted_level_46EF40,0x46ef40,0x6ef40,0x89
Ped::set_wanted_star_count_46F070,0x46f070,0x6f070,0x69
Ped::sub_46F100,0x46f100,0x6f100,0x10
Ped::GetWeaponFromPed_46F110,0x46f110,0x6f110,0xc4
Ped::sub_46F1E0,0x46f1e0,0x6f1e0,0x193
Ped::ManageWeapon_46F390,0x46f390,0x6f390,0x100
Ped::sub_46F490,0x46f490,0x6f490,0x148
Ped::ForceWeapon_46F600,0x46f600,0x6f600,0x49
Ped::GiveWeapon_46F650,0x46f650,0x6f650,0x2c
Ped::sub_46F680,0x46f680,0x6f680,0x92
Ped::sub_46F720,0x46f720,0x6f720,0x2ac
Ped::Kill_46F9D0,0x46f9d0,0x6f9d0,0x252
Ped::sub_46FC70,0x46fc70,0x6fc70,0x13
Ped::sub_46FC90,0x46fc90,0x6fc90,0x183
Ped::sub_46FE20,0x46fe20,0x6fe20,0xd4
Ped::sub_46FF00,0x46ff00,0x6ff00,0xe9
Ped::sub_46FFF0,0x46fff0,0x6fff0,0x5d
Ped::sub_470050,0x470050,0x70050,0x10b
Ped::add_wanted_points_470160,0x470160,0x70160,0x62
Ped::sub_4701D0,0x4701d0,0x701d0,0x29
Ped::sub_470200,0x470200,0x70200,0x92
sub_4702A0,0x4702a0,0x702a0,0x2c
Ped::sub_4702D0,0x4702d0,0x702d0,0x21
Ped::sub_470300,0x470300,0x70300,0x2b
Dummies_470330,0x470330,0x70330,0xbc
PedManager::PedsService_4703F0,0x4703f0,0x703f0,0x251
PedManager::ctor_470650,0x470650,0x70650,0x357
PedManager::dtor_4709B0,0x4709b0,0x709b0,0x98
PedManager::SpawnPedAt,0x470a50,0x70a50,0xb0
PedManager::SpawnDriver_470B00,0x470b00,0x70b00,0x9c
PedManager::SpawnGangDriver_470BA0,0x470ba0,0x70ba0,0x11d
PedManager::sub_470CC0,0x470cc0,0x70cc0,0x99
PedManager::sub_470D60,0x470d60,0x70d60,0xc4
PedManager::sub_470E30,0x470e30,0x70e30,0xc7
Ped::sub_470F00,0x470f00,0x70f00,0x2d
PedManager::sub_470F30,0x470f30,0x70f30,0x30
Ped::sub_470F90,0x470f90,0x70f90,0xce
PedManager::DoIanTest_471060,0x471060,0x71060,0x58
PedManager::PedById,0x4710c0,0x710c0,0x27
Char_B4_Pool::dtor_4710F0,0x4710f0,0x710f0,0x1f
PedPool::dtor_471110,0x471110,0x71110,0x26
Ped_Unknown_4::sub_471140,0x471140,0x71140,0x1f
Ped_Unknown_4::sub_471160,0x471160,0x71160,0x4c
HashBrown_678468::sub_4711B0,0x4711b0,0x711b0,0x32
Ped_Unknown_4::sub_4711F0,0x4711f0,0x711f0,0x4f
HashBrown_678468::sub_471240,0x471240,0x71240,0x4f
Ped_Unknown_4::sub_471290,0x471290,0x71290,0x58
HashBrown_678468::sub_4712F0,0x4712f0,0x712f0,0x2d
Ped_Unknown_4::sub_471320,0x471320,0x71320,0x20
HashBrown_678468::sub_471340,0x471340,0x71340,0x74
HashBrown_678468::sub_4713C0,0x4713c0,0x713c0,0x1d6
Ped_Unknown_4::sub_4715A0,0x4715a0,0x715a0,0x39
Ped_Unknown_4::sub_4715E0,0x4715e0,0x715e0,0x44
Ped_Unknown_4::sub_471630,0x471630,0x71630,0x43
Ped_Unknown_4::sub_471680,0x471680,0x71680,0x27
Ped_Unknown_4::GetPassengerNum_4716B0,0x4716b0,0x716b0,0x11
Ped_Unknown_4::sub_4716D0,0x4716d0,0x716d0,0x3b
Ped_Unknown_4::sub_471710,0x471710,0x71710,0x22
nullsub_119,0x473c80,0x73c80,0x1
nullsub_120,0x473cc0,0x73cc0,0x1
nullsub_121,0x474680,0x74680,0x1
nullsub_122,0x4746d0,0x746d0,0x1
Hamburger_40::sub_4747B0,0x4747b0,0x747b0,0x5c
Hamburger_500::sub_474810,0x474810,0x74810,0x3d
Hamburger_500::sub_474850,0x474850,0x74850,0x4b
Hamburger_500::sub_4748A0,0x4748a0,0x748a0,0x75
Hamburger_500::sub_474920,0x474920,0x74920,0x4e
Hamburger_500::sub_474970,0x474970,0x74970,0x3d
Hamburger_500::sub_4749B0,0x4749b0,0x749b0,0x63
Hamburger_500::sub_474A20,0x474a20,0x74a20,0x5c
Hamburger_500::sub_474A80,0x474a80,0x74a80,0x68
Hamburger_500::sub_474AF0,0x474af0,0x74af0,0x5c
Hamburger_500::sub_474B50,0x474b50,0x74b50,0x68
Hamburger_500::sub_474BC0,0x474bc0,0x74bc0,0x68
Hamburger_500::sub_474C30,0x474c30,0x74c30,0x63
Hamburger_40::ctor_474CA0,0x474ca0,0x74ca0,0xc
Hamburger_40::dtor_474CB0,0x474cb0,0x74cb0,0x1
Hamburger_500::Cancel_474CC0,0x474cc0,0x74cc0,0x4b
Hamburger_500::ctor_474D10,0x474d10,0x74d10,0x1b
Hamburger_500::dtor_474D30,0x474d30,0x74d30,0x10
nullsub_123,0x477280,0x77280,0x1
nullsub_124,0x4772c0,0x772c0,0x1
sub_477A10,0x477a10,0x77a10,0x30
PurpleDoom::DrawSpritesClipped_477A40,0x477a40,0x77a40,0xa0
PurpleDoom::sub_477AE0,0x477ae0,0x77ae0,0x1b
PurpleDoom::sub_477B00,0x477b00,0x77b00,0x1b
PurpleDoom::sub_477B20,0x477b20,0x77b20,0x40
PurpleDoom::sub_477B60,0x477b60,0x77b60,0x39
PurpleDoom::DebugLogAll_477BA0,0x477ba0,0x77ba0,0x28
PurpleDoom::sub_477BD0,0x477bd0,0x77bd0,0x54
PurpleDoom::sub_477C30,0x477c30,0x77c30,0x5d
PurpleDoom::sub_477C90,0x477c90,0x77c90,0x1b9
sub_477E50,0x477e50,0x77e50,0xc
PurpleDoom::sub_477E60,0x477e60,0x77e60,0x68
PurpleDoom::sub_477F30,0x477f30,0x77f30,0x2f
PurpleDoom::sub_477F60,0x477f60,0x77f60,0x93
PurpleDoom::ctor_478040,0x478040,0x78040,0xc
PurpleDoom::dtor_478050,0x478050,0x78050,0x5
sub_478060,0x478060,0x78060,0xfb
